time,E_scr_pv,E_scr_sv,c_temp_pv,c_temp_sv,k_rpm_pv,k_rpm_sv,n_temp_pv,n_temp_sv,scale_pv,s_temp_pv,s_temp_sv
2025-10-16 06:14:18.801007+00:00,8,8,70.2,70,166,1660,69.4,70,0,68.4,70
2025-10-16 06:14:19.863389+00:00,8,8,70.2,70,166,1660,69.5,70,0,68.3,70
2025-10-16 06:14:20.957033+00:00,8,8,70.3,70,166,1660,69.5,70,0,68.3,70
2025-10-16 06:14:22.050662+00:00,8,8,70.2,70,166,1660,69.6,70,0,68.2,70
2025-10-16 06:14:23.159841+00:00,8,8,70.3,70,166,1660,69.6,70,0,67.9,70
2025-10-16 06:14:24.237937+00:00,8,8,70.3,70,166,1660,69.6,70,0,67.8,70
2025-10-16 06:14:25.300326+00:00,8,8,70.3,70,166,1660,69.7,70,0,67.7,70
2025-10-16 06:14:26.378333+00:00,8,8,70.5,70,166,1660,69.8,70,0,67.7,70
2025-10-16 06:14:27.440715+00:00,8,8,70.4,70,166,1660,69.8,70,0,67.7,70
2025-10-16 06:14:28.518731+00:00,8,8,70.3,70,166,1660,69.8,70,0,67.6,70
2025-10-16 06:14:29.581124+00:00,8,8,70.3,70,166,1660,69.8,70,0,67.6,70
2025-10-16 06:14:30.659134+00:00,8,8,70.3,70,166,1660,69.9,70,0,67.6,70
2025-10-16 06:14:31.737136+00:00,8,8,70.3,70,166,1660,69.8,70,0,67.5,70
2025-10-16 06:14:32.799521+00:00,8,8,70.3,70,166,1660,69.8,70,0,67.6,70
2025-10-16 06:14:33.908782+00:00,8,8,70.3,70,166,1660,70,70,0,67.8,70
2025-10-16 06:14:34.971178+00:00,8,8,70.4,70,166,1660,70,70,0,67.8,70
2025-10-16 06:14:36.049178+00:00,8,8,70.3,70,166,1660,69.9,70,0,67.9,70
2025-10-16 06:14:37.158356+00:00,8,8,70.4,70,166,1660,69.9,70,0,68,70
2025-10-16 06:14:38.236447+00:00,8,8,70.3,70,166,1660,69.7,70,0,68.1,70
2025-10-16 06:14:39.314456+00:00,8,8,70.4,70,166,1660,69.7,70,0,68.2,70
2025-10-16 06:14:40.376843+00:00,8,8,70.4,70,166,1660,69.7,70,0,68.3,70
2025-10-16 06:14:41.439233+00:00,8,8,70.3,70,166,1660,69.6,70,0,68.4,70
2025-10-16 06:14:42.517244+00:00,8,8,70.5,70,166,1660,69.6,70,0,68.5,70
2025-10-16 06:14:43.657753+00:00,8,8,70.4,70,166,1660,69.5,70,0,68.7,70
2025-10-16 06:14:44.735758+00:00,8,8,70.4,70,166,1660,69.5,70,0,68.8,70
2025-10-16 06:14:45.813767+00:00,8,8,70.3,70,166,1660,69.3,70,0,68.8,70
2025-10-16 06:14:46.891775+00:00,8,8,70.4,70,166,1660,69.3,70,0,69.2,70
2025-10-16 06:14:47.985414+00:00,8,8,70.5,70,166,1660,69.3,70,0,69.1,70
2025-10-16 06:14:49.094674+00:00,8,8,70.4,70,166,1660,69.3,70,0,69.2,70
2025-10-16 06:14:50.172688+00:00,8,8,70.3,70,166,1660,69.1,70,0,69.4,70
2025-10-16 06:14:51.250691+00:00,8,8,70.4,70,166,1660,69,70,0,69.4,70
2025-10-16 06:14:52.328704+00:00,8,8,70.4,70,166,1660,69.1,70,0,69.6,70
2025-10-16 06:14:53.391089+00:00,8,8,70.4,70,166,1660,69,70,3.08,69.7,70
2025-10-16 06:14:54.469107+00:00,8,8,70.4,70,166,1660,69,70,3.08,69.8,70
2025-10-16 06:14:55.562669+00:00,8,8,70.5,70,166,1660,69,70,3.08,69.9,70
2025-10-16 06:14:56.625123+00:00,8,8,70.3,70,166,1660,68.8,70,3.08,70,70
2025-10-16 06:14:57.703134+00:00,8,8,70.4,70,166,1660,68.9,70,3.08,70.1,70
2025-10-16 06:14:58.781141+00:00,8,8,70.4,70,166,1660,68.9,70,3.08,70.2,70
2025-10-16 06:14:59.905944+00:00,8,8,70.3,70,166,1660,68.7,70,3.08,70.3,70
2025-10-16 06:15:00.999660+00:00,8,8,70.3,70,166,1660,68.9,70,0,70.3,70
2025-10-16 06:15:02.093295+00:00,8,8,70.3,70,166,1660,68.7,70,0,70.3,70
2025-10-16 06:15:03.171303+00:00,8,8,70.5,70,166,1660,68.8,70,0,70.1,70
2025-10-16 06:15:04.249315+00:00,8,8,70.3,70,166,1660,68.6,70,0,69.9,70
2025-10-16 06:15:05.311699+00:00,8,8,70.3,70,166,1660,68.7,70,0,69.6,70
2025-10-16 06:15:06.389711+00:00,8,8,70.4,70,166,1660,68.7,70,0,69.5,70
2025-10-16 06:15:07.467727+00:00,8,8,70.3,70,166,1660,68.6,70,0,69.3,70
2025-10-16 06:15:08.545737+00:00,8,8,70.3,70,166,1660,68.6,70,0,69,70
2025-10-16 06:15:09.654910+00:00,8,8,70.3,70,166,1660,68.6,70,0,68.9,70
2025-10-16 06:15:10.733002+00:00,8,8,70.4,70,166,1660,68.6,70,0,68.6,70
2025-10-16 06:15:11.795392+00:00,8,8,70.4,70,166,1660,68.6,70,0,68.5,70
2025-10-16 06:15:12.889020+00:00,8,8,70.4,70,166,1660,68.7,70,0,68.5,70
2025-10-16 06:15:13.998281+00:00,8,8,70.4,70,166,1660,68.7,70,0,68.3,70
2025-10-16 06:15:15.091833+00:00,8,8,70.4,70,166,1660,68.8,70,0,68.1,70
2025-10-16 06:15:16.154301+00:00,8,8,70.3,70,166,1660,68.7,70,0,68,70
2025-10-16 06:15:17.232282+00:00,8,8,70.4,70,166,1660,68.7,70,0,67.9,70
2025-10-16 06:15:18.341488+00:00,8,8,70.4,70,166,1660,68.7,70,0,67.8,70
2025-10-16 06:15:19.403955+00:00,8,8,70.3,70,166,1660,68.6,70,0,67.8,70
2025-10-16 06:15:20.481966+00:00,8,8,70.4,70,166,1660,68.8,70,0,67.6,70
2025-10-16 06:15:21.575601+00:00,8,8,70.4,70,166,1660,68.8,70,0,67.6,70
2025-10-16 06:15:22.669237+00:00,8,8,70.4,70,166,1660,68.8,70,0,67.5,70
2025-10-16 06:15:23.747244+00:00,8,8,70.3,70,167,1670,68.7,70,0,67.5,70
2025-10-16 06:15:24.809633+00:00,8,8,70.3,70,170,1700,68.8,70,0,67.5,70
2025-10-16 06:15:25.887657+00:00,8,8,70.4,70,170,1700,68.9,70,0,67.4,70
2025-10-16 06:15:26.965574+00:00,8,8,70.3,70,170,1700,68.8,70,0,67.5,70
2025-10-16 06:15:28.090541+00:00,8,8,70.5,70,170,1700,68.9,70,0,67.6,70
2025-10-16 06:15:29.184156+00:00,8,8,70.4,70,170,1700,68.9,70,0,67.6,70
2025-10-16 06:15:30.246555+00:00,8,8,70.4,70,170,1700,68.9,70,0,67.7,70
2025-10-16 06:15:31.340189+00:00,8,8,70.4,70,170,1700,69,70,0,67.8,70
2025-10-16 06:15:32.433744+00:00,8,8,70.3,70,170,1700,69,70,0,67.9,70
2025-10-16 06:15:33.496222+00:00,8,8,70.5,70,170,1700,69.3,70,0,68,70
2025-10-16 06:15:34.574222+00:00,8,8,70.4,70,170,1700,69.2,70,0,68.1,70
2025-10-16 06:15:35.699104+00:00,8,8,70.4,70,170,1700,69.2,70,0,68.3,70
2025-10-16 06:15:36.761489+00:00,8,8,70.4,70,170,1700,69.2,70,0,68.3,70
2025-10-16 06:15:37.823878+00:00,8,8,70.4,70,170,1700,69.4,70,0,68.5,70
2025-10-16 06:15:38.901888+00:00,8,8,70.4,70,170,1700,69.5,70,0,68.6,70
2025-10-16 06:15:39.964280+00:00,8,8,70.5,70,170,1700,69.5,70,0,68.7,70
2025-10-16 06:15:41.057910+00:00,8,8,70.4,70,170,1700,69.5,70,3.27,68.8,70
2025-10-16 06:15:42.167088+00:00,8,8,70.4,70,172,1720,69.6,70,3.27,69,70
2025-10-16 06:15:43.276430+00:00,8,8,70.4,70,174,1740,69.6,70,0,69,70
2025-10-16 06:15:44.354437+00:00,8,8,70.4,70,174,1740,69.7,70,0,69.1,70
2025-10-16 06:15:45.416822+00:00,8,8,70.5,70,174,1740,69.8,70,0,69.4,70
2025-10-16 06:15:46.494837+00:00,8,8,70.4,70,174,1740,69.8,70,0,69.5,70
2025-10-16 06:15:47.572849+00:00,8,8,70.4,70,174,1740,69.8,70,0,69.6,70
2025-10-16 06:15:48.650854+00:00,8,8,70.4,70,174,1740,69.9,70,0,69.7,70
2025-10-16 06:15:49.728866+00:00,8,8,70.5,70,174,1740,69.9,70,0,69.8,70
2025-10-16 06:15:50.806875+00:00,8,8,70.5,70,174,1740,69.9,70,0,70,70
2025-10-16 06:15:51.884891+00:00,8,8,70.4,70,174,1740,70,70,0,70.1,70
2025-10-16 06:15:52.962818+00:00,8,8,70.4,70,174,1740,70,70,0,70.1,70
2025-10-16 06:15:54.025288+00:00,8,8,70.4,70,174,1740,70,70,0,70.1,70
2025-10-16 06:15:55.118839+00:00,8,8,70.5,70,174,1740,70.1,70,0,70.3,70
2025-10-16 06:15:56.181305+00:00,8,8,70.4,70,174,1740,70,70,0,70.1,70
2025-10-16 06:15:57.259316+00:00,8,8,70.5,70,174,1740,70.1,70,0,70,70
2025-10-16 06:15:58.321704+00:00,8,8,70.5,70,179,1790,70.1,70,0,69.8,70
2025-10-16 06:15:59.399716+00:00,8,8,70.5,70,183,1830,70,70,0,69.6,70
2025-10-16 06:16:00.477738+00:00,8,8,70.5,70,183,1830,69.9,70,0,69.4,70
2025-10-16 06:16:01.555735+00:00,8,8,70.5,70,183,1830,69.9,70,0,69.2,70
2025-10-16 06:16:02.649291+00:00,8,8,70.5,70,183,1830,69.9,70,0,69,70
2025-10-16 06:16:03.727302+00:00,8,8,70.5,70,183,1830,69.7,70,0,68.8,70
2025-10-16 06:16:04.867885+00:00,8,8,70.4,70,183,1830,69.6,70,0,68.6,70
2025-10-16 06:16:05.945901+00:00,8,8,70.5,70,180,1800,69.7,70,0,68.5,70
2025-10-16 06:16:07.070781+00:00,8,8,70.4,70,177,1770,69.5,70,0,68.3,70
2025-10-16 06:16:08.133181+00:00,8,8,70.5,70,177,1770,69.5,70,0,68.2,70
2025-10-16 06:16:09.195539+00:00,8,8,70.5,70,177,1770,69.5,70,0,68.1,70
2025-10-16 06:16:10.304729+00:00,8,8,70.6,70,177,1770,69.3,70,0,68,70
2025-10-16 06:16:11.429711+00:00,8,8,70.5,70,177,1770,69.3,70,0,67.9,70
2025-10-16 06:16:12.507705+00:00,8,8,70.5,70,177,1770,69.3,70,0,67.7,70
2025-10-16 06:16:13.601336+00:00,8,8,70.5,70,177,1770,69.2,70,0,67.7,70
2025-10-16 06:16:14.663722+00:00,8,8,70.5,70,177,1770,69.1,70,0,67.6,70
2025-10-16 06:16:15.741733+00:00,8,8,70.5,70,177,1770,69.1,70,0,67.5,70
2025-10-16 06:16:16.804120+00:00,8,8,70.6,70,177,1770,69,70,0,67.3,70
2025-10-16 06:16:17.929002+00:00,8,8,70.5,70,177,1770,68.9,70,0,67.4,70
2025-10-16 06:16:19.007010+00:00,8,8,70.5,70,177,1770,68.9,70,0,67.4,70
2025-10-16 06:16:20.085025+00:00,8,8,70.6,70,177,1770,68.9,70,0,67.5,70
2025-10-16 06:16:21.209900+00:00,8,8,70.5,70,178,1780,68.9,70,0,67.5,70
2025-10-16 06:16:22.287925+00:00,8,8,70.5,70,178,1780,68.8,70,0,67.6,70
2025-10-16 06:16:23.350302+00:00,8,8,70.5,70,178,1780,68.8,70,0,67.7,70
2025-10-16 06:16:24.412687+00:00,8,8,70.5,70,178,1780,68.7,70,0,67.8,70
2025-10-16 06:16:25.490703+00:00,8,8,70.6,70,178,1780,68.6,70,0,67.7,70
2025-10-16 06:16:26.568711+00:00,8,8,70.6,70,178,1780,68.8,70,0,67.9,70
2025-10-16 06:16:27.631097+00:00,8,8,70.6,70,178,1780,68.7,70,0,68.1,70
2025-10-16 06:16:28.709115+00:00,8,8,70.5,70,178,1780,68.7,70,0,68.2,70
2025-10-16 06:16:29.787130+00:00,8,8,70.5,70,178,1780,68.6,70,0,68.3,70
2025-10-16 06:16:30.880684+00:00,8,8,70.5,70,178,1780,68.6,70,0,68.4,70
2025-10-16 06:16:31.958766+00:00,8,8,70.6,70,178,1780,68.5,70,0,68.5,70
2025-10-16 06:16:33.052337+00:00,8,8,70.5,70,178,1780,68.5,70,0,68.6,70
2025-10-16 06:16:34.114787+00:00,8,8,70.5,70,178,1780,68.5,70,0,68.8,70
2025-10-16 06:16:35.192737+00:00,8,8,70.6,70,178,1780,68.6,70,0,68.9,70
2025-10-16 06:16:36.270805+00:00,8,8,70.6,70,178,1780,68.5,70,0,69,70
2025-10-16 06:16:37.333194+00:00,8,8,70.5,70,178,1780,68.5,70,0,69.2,70
2025-10-16 06:16:38.442451+00:00,8,8,70.6,70,178,1780,68.5,70,0,69.3,70
2025-10-16 06:16:39.520462+00:00,8,8,70.6,70,178,1780,68.5,70,0,69.4,70
2025-10-16 06:16:40.629638+00:00,8,8,70.6,70,178,1780,68.4,70,0,69.6,70
2025-10-16 06:16:41.692100+00:00,8,8,70.6,70,178,1780,68.5,70,0,69.7,70
2025-10-16 06:16:42.770128+00:00,8,8,70.6,70,178,1780,68.5,70,0,69.8,70
2025-10-16 06:16:43.848128+00:00,8,8,70.6,70,178,1780,68.5,70,0,69.9,70
2025-10-16 06:16:44.926139+00:00,8,8,70.5,70,178,1780,68.6,70,0,70,70
2025-10-16 06:16:45.988536+00:00,8,8,70.6,70,178,1780,68.5,70,0,70,70
2025-10-16 06:16:47.066538+00:00,8,8,70.5,70,178,1780,68.4,70,0,70,70
2025-10-16 06:16:48.144556+00:00,8,8,70.6,70,178,1780,68.4,70,0,70,70
2025-10-16 06:16:49.300608+00:00,8,8,70.5,70,178,1780,68.4,70,0,69.9,70
2025-10-16 06:16:50.378690+00:00,8,8,70.6,70,178,1780,68.5,70,0,69.9,70
2025-10-16 06:16:51.441071+00:00,8,8,70.6,70,178,1780,68.5,70,0,69.6,70
2025-10-16 06:16:52.519082+00:00,8,8,70.6,70,178,1780,68.6,70,0,69.3,70
2025-10-16 06:16:53.581474+00:00,8,8,70.6,70,178,1780,68.6,70,3.18,69.1,70
2025-10-16 06:16:54.643857+00:00,8,8,70.6,70,180,1800,68.6,70,3.18,68.9,70
2025-10-16 06:16:55.721869+00:00,8,8,70.5,70,180,1800,68.4,70,0,68.6,70
2025-10-16 06:16:56.784255+00:00,8,8,70.6,70,180,1800,68.5,70,0,68.5,70
2025-10-16 06:16:57.862263+00:00,8,8,70.6,70,180,1800,68.6,70,0,68.5,70
2025-10-16 06:16:58.940277+00:00,8,8,70.5,70,180,1800,68.6,70,0,68.2,70
2025-10-16 06:17:00.049536+00:00,8,8,70.6,70,180,1800,68.7,70,0,68.2,70
2025-10-16 06:17:01.190049+00:00,8,8,70.6,70,180,1800,68.6,70,0,68.2,70
2025-10-16 06:17:02.252433+00:00,8,8,70.5,70,180,1800,68.7,70,0,67.9,70
2025-10-16 06:17:03.408550+00:00,8,8,70.5,70,180,1800,68.7,70,0,67.9,70
2025-10-16 06:17:04.486556+00:00,8,8,70.6,70,180,1800,68.8,70,0,67.7,70
2025-10-16 06:17:05.595742+00:00,8,8,70.6,70,180,1800,68.8,70,0,67.6,70
2025-10-16 06:17:06.658209+00:00,8,8,70.6,70,180,1800,69,70,0,67.5,70
2025-10-16 06:17:07.736218+00:00,8,8,70.6,70,180,1800,68.9,70,0,67.4,70
2025-10-16 06:17:08.845478+00:00,8,8,70.6,70,180,1800,68.9,70,0,67.4,70
2025-10-16 06:17:10.001603+00:00,8,8,70.6,70,180,1800,69,70,0,67.5,70
2025-10-16 06:17:11.079618+00:00,8,8,70.5,70,180,1800,69,70,0,67.3,70
2025-10-16 06:17:12.142001+00:00,8,8,70.5,70,180,1800,69.1,70,0,67.3,70
2025-10-16 06:17:13.204378+00:00,8,8,70.5,70,180,1800,69.1,70,0,67.4,70
2025-10-16 06:17:14.282399+00:00,8,8,70.6,70,180,1800,69.2,70,0,67.5,70
2025-10-16 06:17:15.344795+00:00,8,8,70.6,70,180,1800,69.3,70,0,67.6,70
2025-10-16 06:17:16.422800+00:00,8,8,70.6,70,180,1800,69.2,70,0,67.6,70
2025-10-16 06:17:17.485188+00:00,8,8,70.6,70,180,1800,69.3,70,0,67.7,70
2025-10-16 06:17:18.625610+00:00,8,8,70.5,70,180,1800,69.4,70,0,67.7,70
2025-10-16 06:17:19.688077+00:00,8,8,70.6,70,181,1810,69.4,70,0,68,70
2025-10-16 06:17:20.750469+00:00,8,8,70.6,70,183,1830,69.4,70,0,68,70
2025-10-16 06:17:21.844100+00:00,8,8,70.6,70,183,1830,69.4,70,0,68.1,70
2025-10-16 06:17:22.922029+00:00,8,8,70.6,70,183,1830,69.4,70,0,68.2,70
2025-10-16 06:17:23.984501+00:00,8,8,70.6,70,183,1830,69.5,70,0,68.3,70
2025-10-16 06:17:25.062508+00:00,8,8,70.5,70,183,1830,69.6,70,0,68.4,70
2025-10-16 06:17:26.156145+00:00,8,8,70.5,70,183,1830,69.6,70,0,68.6,70
2025-10-16 06:17:27.234152+00:00,8,8,70.5,70,183,1830,69.5,70,0,68.7,70
2025-10-16 06:17:28.296539+00:00,8,8,70.5,70,183,1830,69.5,70,0,68.8,70
2025-10-16 06:17:29.374549+00:00,8,8,70.6,70,183,1830,69.5,70,0,69,70
2025-10-16 06:17:30.452565+00:00,8,8,70.6,70,183,1830,69.4,70,0,69,70
2025-10-16 06:17:31.546194+00:00,8,8,70.6,70,183,1830,69.5,70,0,69.1,70
2025-10-16 06:17:32.608584+00:00,8,8,70.6,70,183,1830,69.4,70,0,69.2,70
2025-10-16 06:17:33.702215+00:00,8,8,70.6,70,183,1830,69.3,70,0,69.4,70
2025-10-16 06:17:34.764604+00:00,8,8,70.6,70,183,1830,69.2,70,0,69.5,70
2025-10-16 06:17:35.842615+00:00,8,8,70.6,70,183,1830,69.1,70,0,69.6,70
2025-10-16 06:17:36.998742+00:00,8,8,70.6,70,183,1830,69.1,70,0,69.7,70
2025-10-16 06:17:38.076756+00:00,8,8,70.6,70,183,1830,69,70,0,69.8,70
2025-10-16 06:17:39.154762+00:00,8,8,70.6,70,183,1830,68.9,70,0,69.9,70
2025-10-16 06:17:40.232792+00:00,8,8,70.6,70,183,1830,68.9,70,0,69.9,70
2025-10-16 06:17:41.310786+00:00,8,8,70.6,70,183,1830,68.8,70,0,69.9,70
2025-10-16 06:17:42.388800+00:00,8,8,70.6,70,183,1830,68.8,70,0,69.8,70
2025-10-16 06:17:43.466816+00:00,8,8,70.6,70,183,1830,68.8,70,0,69.6,70
2025-10-16 06:17:44.544816+00:00,8,8,70.6,70,183,1830,68.6,70,0,69.4,70
2025-10-16 06:17:45.622828+00:00,8,8,70.6,70,183,1830,68.6,70,0,69.2,70
2025-10-16 06:17:46.700848+00:00,8,8,70.6,70,183,1830,68.6,70,0,69.1,70
2025-10-16 06:17:47.856886+00:00,8,8,70.6,70,183,1830,68.5,70,0,68.8,70
2025-10-16 06:17:48.919349+00:00,8,8,70.6,70,183,1830,68.4,70,2.99,68.6,70
2025-10-16 06:17:49.997369+00:00,8,8,70.6,70,181,1810,68.4,70,2.99,68.3,70
2025-10-16 06:17:51.059753+00:00,8,8,70.5,70,176,1760,68.4,70,2.99,68.2,70
2025-10-16 06:17:52.215873+00:00,8,8,70.6,70,176,1760,68.4,70,0,68.1,70
2025-10-16 06:17:53.340679+00:00,8,8,70.6,70,176,1760,68.2,70,0,67.9,70
2025-10-16 06:17:54.403146+00:00,8,8,70.7,70,176,1760,68.3,70,0,67.9,70
2025-10-16 06:17:55.481168+00:00,8,8,70.6,70,176,1760,68.3,70,0,67.7,70
2025-10-16 06:17:56.559168+00:00,8,8,70.6,70,176,1760,68.2,70,0,67.6,70
2025-10-16 06:17:57.637166+00:00,8,8,70.6,70,176,1760,68.2,70,0,67.6,70
2025-10-16 06:17:58.715206+00:00,8,8,70.6,70,176,1760,68.1,70,0,67.5,70
2025-10-16 06:17:59.793199+00:00,8,8,70.6,70,176,1760,68.2,70,0,67.3,70
2025-10-16 06:18:00.902392+00:00,8,8,70.6,70,176,1760,68.1,70,0,67.4,70
2025-10-16 06:18:01.964852+00:00,8,8,70.6,70,176,1760,68.1,70,0,67.2,70
2025-10-16 06:18:03.042858+00:00,8,8,70.6,70,176,1760,68.1,70,0,67.1,70
2025-10-16 06:18:04.120867+00:00,8,8,70.6,70,176,1760,68,70,0,67.2,70
2025-10-16 06:18:05.198864+00:00,8,8,70.6,70,176,1760,68.1,70,0,67.2,70
2025-10-16 06:18:06.292510+00:00,8,8,70.6,70,176,1760,68.1,70,0,67.2,70
2025-10-16 06:18:07.370526+00:00,8,8,70.6,70,176,1760,68.1,70,3.01,67.2,70
2025-10-16 06:18:08.479699+00:00,8,8,70.6,70,176,1760,68,70,3.01,67.1,70
2025-10-16 06:18:09.542165+00:00,8,8,70.6,70,176,1760,68,70,0,67.2,70
2025-10-16 06:18:10.620180+00:00,8,8,70.6,70,176,1760,68.1,70,0,67.2,70
2025-10-16 06:18:11.682566+00:00,8,8,70.6,70,176,1760,68.1,70,0,67.3,70
2025-10-16 06:18:12.744951+00:00,8,8,70.7,70,176,1760,68,70,0,67.3,70
2025-10-16 06:18:13.822964+00:00,8,8,70.6,70,176,1760,68,70,0,67.4,70
2025-10-16 06:18:14.916516+00:00,8,8,70.6,70,176,1760,68.2,70,0,67.4,70
2025-10-16 06:18:15.978987+00:00,8,8,70.6,70,176,1760,68.1,70,0,67.5,70
2025-10-16 06:18:17.056993+00:00,8,8,70.6,70,176,1760,68.1,70,0,67.4,70
2025-10-16 06:18:18.119382+00:00,8,8,70.6,70,176,1760,68.2,70,0,67.5,70
2025-10-16 06:18:19.259890+00:00,8,8,70.6,70,176,1760,68.2,70,0,67.7,70
2025-10-16 06:18:20.322272+00:00,8,8,70.6,70,176,1760,68.2,70,0,67.7,70
2025-10-16 06:18:21.400304+00:00,8,8,70.7,70,176,1760,68.3,70,0,67.8,70
2025-10-16 06:18:22.462672+00:00,8,8,70.6,70,176,1760,68.3,70,0,67.8,70
2025-10-16 06:18:23.603179+00:00,8,8,70.6,70,176,1760,68.4,70,0,67.9,70
2025-10-16 06:18:24.681188+00:00,8,8,70.6,70,176,1760,68.4,70,0,68,70
2025-10-16 06:18:25.774740+00:00,8,8,70.6,70,176,1760,68.5,70,0,68.2,70
2025-10-16 06:18:26.852837+00:00,8,8,70.7,70,176,1760,68.5,70,0,68.3,70
2025-10-16 06:18:27.915221+00:00,8,8,70.6,70,176,1760,68.5,70,0,68.4,70
2025-10-16 06:18:28.977609+00:00,8,8,70.7,70,176,1760,68.6,70,0,68.5,70
2025-10-16 06:18:30.055618+00:00,8,8,70.7,70,176,1760,68.7,70,0,68.6,70
2025-10-16 06:18:31.133640+00:00,8,8,70.6,70,176,1760,68.8,70,0,68.7,70
2025-10-16 06:18:32.211559+00:00,8,8,70.6,70,176,1760,68.9,70,0,68.9,70
2025-10-16 06:18:33.305272+00:00,8,8,70.6,70,176,1760,68.8,70,0,69.1,70
2025-10-16 06:18:34.383283+00:00,8,8,70.6,70,176,1760,68.8,70,0,69.1,70
2025-10-16 06:18:35.461213+00:00,8,8,70.6,70,176,1760,68.9,70,0,69.3,70
2025-10-16 06:18:36.539235+00:00,8,8,70.6,70,176,1760,68.9,70,0,69.5,70
2025-10-16 06:18:37.617234+00:00,8,8,70.7,70,176,1760,68.9,70,0,69.4,70
2025-10-16 06:18:38.679702+00:00,8,8,70.6,70,176,1760,69,70,0,69.6,70
2025-10-16 06:18:39.757728+00:00,8,8,70.6,70,176,1760,69.1,70,3.08,69.6,70
2025-10-16 06:18:40.835724+00:00,8,8,70.6,70,176,1760,69,70,3.08,69.7,70
2025-10-16 06:18:41.898109+00:00,8,8,70.6,70,176,1760,69.1,70,0,69.7,70
2025-10-16 06:18:42.976124+00:00,8,8,70.6,70,176,1760,69.2,70,0,69.7,70
2025-10-16 06:18:44.085377+00:00,8,8,70.6,70,176,1760,69.2,70,0,69.6,70
2025-10-16 06:18:45.163394+00:00,8,8,70.6,70,176,1760,69.2,70,0,69.3,70
2025-10-16 06:18:46.303901+00:00,8,8,70.6,70,176,1760,69.2,70,0,69.1,70
2025-10-16 06:18:47.366280+00:00,8,8,70.6,70,176,1760,69.3,70,0,68.9,70
2025-10-16 06:18:48.444287+00:00,8,8,70.7,70,176,1760,69.2,70,0,68.7,70
2025-10-16 06:18:49.506686+00:00,8,8,70.6,70,176,1760,69.4,70,0,68.4,70
2025-10-16 06:18:50.631562+00:00,8,8,70.7,70,176,1760,69.3,70,0,68.3,70
2025-10-16 06:18:52.178190+00:00,8,8,70.6,70,176,1760,69.3,70,0,68,70
2025-10-16 06:18:53.256281+00:00,8,8,70.6,70,176,1760,69.2,70,0,68,70
2025-10-16 06:18:54.318668+00:00,8,8,70.6,70,176,1760,69.2,70,3.17,67.9,70
2025-10-16 06:18:55.412303+00:00,8,8,70.7,70,181,1810,69.2,70,3.17,67.8,70
2025-10-16 06:18:56.521561+00:00,8,8,70.7,70,181,1810,69.2,70,0,67.7,70
2025-10-16 06:18:57.615196+00:00,8,8,70.6,70,181,1810,69.3,70,0,67.5,70
2025-10-16 06:18:58.708750+00:00,8,8,70.6,70,181,1810,69,70,0,67.5,70
2025-10-16 06:18:59.786845+00:00,8,8,70.6,70,181,1810,69,70,0,67.3,70
2025-10-16 06:19:00.864853+00:00,8,8,70.6,70,181,1810,69.1,70,0,67.2,70
2025-10-16 06:19:01.927247+00:00,8,8,70.6,70,181,1810,68.9,70,0,67.1,70
2025-10-16 06:19:03.005258+00:00,8,8,70.6,70,181,1810,68.7,70,0,67.1,70
2025-10-16 06:19:04.083258+00:00,8,8,70.6,70,181,1810,68.7,70,0,67.2,70
2025-10-16 06:19:05.161270+00:00,8,8,70.6,70,181,1810,68.6,70,0,67,70
2025-10-16 06:19:06.239293+00:00,8,8,70.6,70,181,1810,68.6,70,0,67.1,70
2025-10-16 06:19:07.301668+00:00,8,8,70.6,70,181,1810,68.6,70,0,67.1,70
2025-10-16 06:19:08.379679+00:00,8,8,70.6,70,181,1810,68.6,70,0,67.1,70
2025-10-16 06:19:09.488934+00:00,8,8,70.7,70,181,1810,68.3,70,0,67.2,70
2025-10-16 06:19:10.613740+00:00,8,8,70.7,70,181,1810,68.3,70,0,67.3,70
2025-10-16 06:19:12.019837+00:00,8,8,70.6,70,186,1860,68.3,70,0,67.4,70
2025-10-16 06:19:13.082305+00:00,8,8,70.6,70,186,1860,68.2,70,0,67.5,70
2025-10-16 06:19:14.160317+00:00,8,8,70.6,70,186,1860,68.1,70,0,67.6,70
2025-10-16 06:19:15.238326+00:00,8,8,70.6,70,186,1860,68.2,70,0,67.8,70
2025-10-16 06:19:16.363205+00:00,8,8,70.6,70,186,1860,68,70,0,67.8,70
2025-10-16 06:19:17.441220+00:00,8,8,70.6,70,186,1860,68.1,70,0,67.9,70
2025-10-16 06:19:18.503607+00:00,8,8,70.6,70,186,1860,68.1,70,0,68.1,70
2025-10-16 06:19:19.581616+00:00,8,8,70.6,70,186,1860,68,70,0,68.2,70
2025-10-16 06:19:20.644005+00:00,8,8,70.6,70,186,1860,68,70,0,68.4,70
2025-10-16 06:19:21.722012+00:00,8,8,70.7,70,186,1860,67.9,70,0,68.5,70
2025-10-16 06:19:22.800024+00:00,8,8,70.6,70,186,1860,67.9,70,0,68.5,70
2025-10-16 06:19:23.893669+00:00,8,8,70.6,70,186,1860,67.9,70,0,68.8,70
2025-10-16 06:19:24.971674+00:00,8,8,70.6,70,186,1860,68,70,0,68.8,70
2025-10-16 06:19:26.034064+00:00,8,8,70.6,70,186,1860,68,70,0,68.9,70
2025-10-16 06:19:27.096447+00:00,8,8,70.5,70,187,1870,67.8,70,3.1,69,70
